time,pressure (Pa),loading (g/g)
0 days 06:47:45,0.3665904242619296,0.08333016663940075
0 days 06:47:50,0.36993600501034224,0.0832921505083113
0 days 06:47:55,0.37105796988170103,0.08324146233352536
0 days 06:48:00,0.37105796988170103,0.08320344620243568
0 days 06:48:05,0.36770224244276556,0.08316543007134623
0 days 06:48:10,0.3638255644447093,0.08312741394025655
0 days 06:48:15,0.37049656274398945,0.08310206985286359
0 days 06:48:20,0.36881743261663513,0.08306405372177413
0 days 06:48:25,0.3716202277105617,0.08302603759068446
0 days 06:48:30,0.36881743261663513,0.082988021459595
0 days 06:48:35,0.368259415392125,0.08295000532850555
0 days 06:48:40,0.37022901536772285,0.08291832521926411
0 days 06:48:45,0.37133995013180926,0.08288030908817488
0 days 06:48:50,0.3688212376175837,0.08285496500078192
0 days 06:48:55,0.36492899718253347,0.08282328489154048
0 days 06:49:00,0.3668681683765538,0.08278526876045103
0 days 06:49:05,0.3690977102012336,0.08275358865120959
0 days 06:49:10,0.368259415392125,0.08272190854196838
0 days 06:49:15,0.368259415392125,0.0826965644545754
0 days 06:49:20,0.36881743261663513,0.08265854832348574
0 days 06:49:25,0.36272546814900763,0.08263320423609276
0 days 06:49:30,0.36993600501034224,0.0826078601486998
0 days 06:49:35,0.368259415392125,0.08256984401761035
0 days 06:49:40,0.3693762953956214,0.08254449993021715
0 days 06:49:45,0.3721833375196291,0.08251915584282418
0 days 06:49:50,0.37274730059988087,0.08249381175543122
0 days 06:49:55,0.3674325010964379,0.08245579562434154
0 days 06:50:00,0.3652054825303802,0.08243045153694857
0 days 06:50:05,0.3679816725539065,0.08240510744955559
0 days 06:50:10,0.37105796988170103,0.08237976336216263
0 days 06:50:15,0.3784497636767895,0.08235441927476944
0 days 06:50:20,0.3745168641618006,0.08232907518737646
0 days 06:50:25,0.3671459124911779,0.0823037310999835
0 days 06:50:30,0.3665904242619296,0.08227838701259053
0 days 06:50:35,0.36603577648146796,0.08225304292519733
0 days 06:50:40,0.3671459124911779,0.08221502679410789
0 days 06:50:45,0.3716202277105617,0.08218968270671491
0 days 06:50:50,0.3638255644447093,0.08216433861932172
0 days 06:50:55,0.3638255644447093,0.08213899453192876
0 days 06:51:00,0.3693762953956214,0.08211365044453578
0 days 06:51:05,0.37105796988170103,0.0821009784008393
0 days 06:51:10,0.36965615020298187,0.08207563431344611
0 days 06:51:15,0.3724704425755188,0.08205662624790137
0 days 06:51:20,0.3693762953956214,0.08203761818235665
0 days 06:51:25,0.3693779890680572,0.08201227409496369
0 days 06:51:30,0.36465293015458383,0.08198693000757071
0 days 06:51:35,0.3682611039433996,0.08196792194202576
0 days 06:51:40,0.36437686312663425,0.08194891387648104
0 days 06:51:45,0.36881743261663513,0.08192356978908807
0 days 06:51:50,0.368259415392125,0.08191089774539158
0 days 06:51:55,0.3665904242619296,0.08188555365799839
0 days 06:52:00,0.3716202277105617,0.08187288161430191
0 days 06:52:05,0.37105796988170103,0.08184753752690893
0 days 06:52:10,0.36770224244276556,0.08183486548321245
0 days 06:52:15,0.3693762953956214,0.08182219343951597
0 days 06:52:20,0.3744443224070482,0.081796849352123
0 days 06:52:25,0.3693762953956214,0.08178417730842628
0 days 06:52:30,0.36603577648146796,0.0817715052647298
0 days 06:52:35,0.3693762953956214,0.08174616117733684
0 days 06:52:40,0.3674325010964379,0.08173348913364036
0 days 06:52:45,0.3696569976803123,0.08172081708994387
0 days 06:52:50,0.371902635240791,0.08170814504624739
0 days 06:52:55,0.3621766680131498,0.08168280095885419
0 days 06:53:00,0.36770224244276556,0.08167012891515771
0 days 06:53:05,0.3665904242619296,0.08165745687146123
0 days 06:53:10,0.3721833375196291,0.08163211278406825
0 days 06:53:15,0.3621766680131498,0.08161944074037177
0 days 06:53:20,0.3693762953956214,0.08161944074037177
0 days 06:53:25,0.36770224244276556,0.08160676869667528
0 days 06:53:30,0.36993600501034224,0.08159409665297858
0 days 06:53:35,0.3638255644447093,0.0815814246092821
0 days 06:53:40,0.36770224244276556,0.0815687525655856
0 days 06:53:45,0.36993600501034224,0.08155608052188912
0 days 06:53:50,0.37105796988170103,0.08154340847819264
0 days 06:53:55,0.37190178261509543,0.08153073643449615
0 days 06:54:00,0.3693779890680572,0.08152440041264791
0 days 06:54:05,0.37049656274398945,0.08150539234710319
0 days 06:54:10,0.36245106808107874,0.08149905632525495
0 days 06:54:15,0.3674249198270273,0.08148638428155823
0 days 06:54:20,0.3685392689191935,0.08148004825970999
0 days 06:54:25,0.3605352445609642,0.0814673762160135
0 days 06:54:30,0.36770224244276556,0.08145470417231702
0 days 06:54:35,0.3671459124911779,0.08145470417231702
0 days 06:54:40,0.36881743261663513,0.08144203212862054
0 days 06:54:45,0.368259415392125,0.08144203212862054
0 days 06:54:50,0.3671459124911779,0.08142936008492406
0 days 06:54:55,0.36993600501034224,0.08142936008492406
0 days 06:55:00,0.36437686312663425,0.08141668804122756
0 days 06:55:05,0.36993600501034224,0.08141668804122756
0 days 06:55:10,0.3671459124911779,0.08140401599753086
0 days 06:55:15,0.37105796988170103,0.08140401599753086
0 days 06:55:20,0.36881743261663513,0.08140401599753086
0 days 06:55:25,0.3679892653111082,0.08139134395383438
0 days 06:55:30,0.36938010616223327,0.08139134395383438
0 days 06:55:35,0.3690968640061283,0.08139134395383438
0 days 06:55:40,0.3750117115211557,0.08139134395383438
0 days 06:55:45,0.3716202277105617,0.0813786719101379
0 days 06:55:50,0.36770224244276556,0.0813786719101379
0 days 06:55:55,0.36993600501034224,0.08136599986644141
0 days 06:56:00,0.3621766680131498,0.08136599986644141
0 days 06:56:05,0.36492899718253347,0.08135332782274492
0 days 06:56:10,0.36993600501034224,0.08135332782274492
0 days 06:56:15,0.36881743261663513,0.08135332782274492
0 days 06:56:20,0.36437686312663425,0.08135332782274492
0 days 06:56:25,0.36993600501034224,0.08135332782274492
0 days 06:56:30,0.368259415392125,0.08134065577904843
0 days 06:56:35,0.37049656274398945,0.08134065577904843
0 days 06:56:40,0.3688597111399399,0.08134065577904843
0 days 06:56:45,0.36714759593679647,0.08134065577904843
0 days 06:56:50,0.3679816725539065,0.08134065577904843
0 days 06:56:55,0.36272546814900763,0.08132798373535195
0 days 06:57:00,0.36492899718253347,0.08132798373535195
0 days 06:57:05,0.36799854541859794,0.08132798373535195
0 days 06:57:10,0.36437686312663425,0.08132798373535195
0 days 06:57:15,0.37274730059988087,0.08132798373535195
0 days 06:57:20,0.36492899718253347,0.08132798373535195
0 days 06:57:25,0.36492899718253347,0.08132798373535195
0 days 06:57:30,0.3621766680131498,0.08132798373535195
0 days 06:57:35,0.3693762953956214,0.08131531169165547
0 days 06:57:40,0.36770224244276556,0.08131531169165547
0 days 06:57:45,0.3665904242619296,0.08131531169165547
0 days 06:57:50,0.3721833375196291,0.08131531169165547
0 days 06:57:55,0.3644274044104071,0.08131531169165547
0 days 06:58:00,0.37473317160486636,0.08131531169165547
0 days 06:58:05,0.36492899718253347,0.08130263964795877
0 days 06:58:10,0.3668681683765538,0.08130263964795877
0 days 06:58:15,0.36437686312663425,0.08130263964795877
0 days 06:58:20,0.3699364290698054,0.08130263964795877
0 days 06:58:25,0.36770224244276556,0.08128996760426228
0 days 06:58:30,0.3744443224070482,0.08128996760426228
0 days 06:58:35,0.36881743261663513,0.08128996760426228
0 days 06:58:40,0.36993600501034224,0.08128996760426228
0 days 06:58:45,0.37049656274398945,0.08128996760426228
0 days 06:58:50,0.37105796988170103,0.08128996760426228
0 days 06:58:55,0.36437686312663425,0.08128996760426228
0 days 06:59:00,0.3693762953956214,0.08128996760426228
0 days 06:59:05,0.36881743261663513,0.08127729556056579
0 days 06:59:10,0.36770224244276556,0.08127729556056579
0 days 06:59:15,0.3930337461689726,0.08127729556056579
0 days 06:59:20,0.3693762953956214,0.08127729556056579
0 days 06:59:25,0.36714759593679647,0.08127729556056579
0 days 06:59:30,0.3643806223152378,0.08127729556056579
0 days 06:59:35,0.3716202277105617,0.08127729556056579
0 days 06:59:40,0.36910194118643946,0.08127729556056579
0 days 06:59:45,0.36437728081362136,0.08127729556056579
0 days 06:59:50,0.36465376616146816,0.08127729556056579
0 days 06:59:55,0.3621766680131498,0.08127729556056579
0 days 07:00:00,0.37387779174770003,0.08127729556056579
0 days 07:00:05,0.3665904242619296,0.08127729556056579
0 days 07:00:10,0.36548196787822695,0.08127729556056579
0 days 07:00:15,0.368259415392125,0.08127729556056579
0 days 07:00:20,0.3671459124911779,0.08127729556056579
0 days 07:00:25,0.3671459124911779,0.08127729556056579
0 days 07:00:30,0.36993600501034224,0.08127729556056579
0 days 07:00:35,0.36492899718253347,0.0812646235168693
0 days 07:00:40,0.368259415392125,0.0812646235168693
0 days 07:00:45,0.36881743261663513,0.0812646235168693
0 days 07:00:50,0.368259415392125,0.0812646235168693
0 days 07:00:55,0.36521050618200485,0.0812646235168693
0 days 07:01:00,0.36770224244276556,0.0812646235168693
0 days 07:01:05,0.37135186889958666,0.0812646235168693
0 days 07:01:10,0.3671459124911779,0.0812646235168693
0 days 07:01:15,0.37359581150346455,0.0812646235168693
0 days 07:01:20,0.3668681683765538,0.0812646235168693
0 days 07:01:25,0.37049656274398945,0.0812646235168693
0 days 07:01:30,0.3671459124911779,0.0812646235168693
0 days 07:01:35,0.36881743261663513,0.0812646235168693
0 days 07:01:40,0.36770224244276556,0.0812646235168693
0 days 07:01:45,0.36770224244276556,0.0812646235168693
0 days 07:01:50,0.3671459124911779,0.08125195147317282
0 days 07:01:55,0.36272546814900763,0.0812646235168693
0 days 07:02:00,0.3665904242619296,0.0812646235168693
0 days 07:02:05,0.36548196787822695,0.0812646235168693
0 days 07:02:10,0.3682598375297003,0.0812646235168693
0 days 07:02:15,0.36798082891744527,0.0812646235168693
0 days 07:02:20,0.36437686312663425,0.08125195147317282
0 days 07:02:25,0.3693779890680572,0.08125195147317282
0 days 07:02:30,0.3665904242619296,0.08125195147317282
0 days 07:02:35,0.3674325010964379,0.08125195147317282
0 days 07:02:40,0.36548196787822695,0.08125195147317282
0 days 07:02:45,0.3671459124911779,0.08125195147317282
0 days 07:02:50,0.36603577648146796,0.08125195147317282
0 days 07:02:55,0.36272546814900763,0.08123927942947634
0 days 07:03:00,0.36993600501034224,0.08123927942947634
0 days 07:03:05,0.3671459124911779,0.08123927942947634
0 days 07:03:10,0.3632750998728317,0.08123927942947634
0 days 07:03:15,0.368259415392125,0.08123927942947634
0 days 07:03:20,0.36770224244276556,0.08123927942947634
0 days 07:03:25,0.3693762953956214,0.08123927942947634
0 days 07:03:30,0.36548196787822695,0.08123927942947634
0 days 07:03:35,0.36603577648146796,0.08123927942947634
0 days 07:03:40,0.36910194118643946,0.08123927942947634
0 days 07:03:45,0.36604626624473346,0.08123927942947634
0 days 07:03:50,0.36109190526076707,0.08123927942947634
0 days 07:03:55,0.36881743261663513,0.08123927942947634
0 days 07:04:00,0.36493067046308864,0.08123927942947634
0 days 07:04:05,0.3677026639416514,0.08123927942947634
0 days 07:04:10,0.3716202277105617,0.08123927942947634
0 days 07:04:15,0.3599897582140943,0.08123927942947634
0 days 07:04:20,0.3716202277105617,0.08123927942947634
0 days 07:04:25,0.3671459124911779,0.08123927942947634
0 days 07:04:30,0.368259415392125,0.08123927942947634
0 days 07:04:35,0.3671459124911779,0.08123927942947634
0 days 07:04:40,0.36770224244276556,0.08123927942947634
0 days 07:04:45,0.368259415392125,0.08122660738577986
0 days 07:04:50,0.3671459124911779,0.08122660738577986
0 days 07:04:55,0.3665904242619296,0.08122660738577986
0 days 07:05:00,0.3744443224070482,0.08122660738577986
0 days 07:05:05,0.3665904242619296,0.08122660738577986
0 days 07:05:10,0.3674249198270273,0.08122660738577986
0 days 07:05:15,0.37635778144185494,0.08122660738577986
0 days 07:05:20,0.3693762953956214,0.08122660738577986
0 days 07:05:25,0.3668807847275258,0.08122660738577986
0 days 07:05:30,0.3685392689191935,0.08122660738577986
0 days 07:05:35,0.3690994025933775,0.08122660738577986
0 days 07:05:40,0.36603577648146796,0.08122660738577986
0 days 07:05:45,0.36881743261663513,0.08122660738577986
0 days 07:05:50,0.3693762953956214,0.08122660738577986
0 days 07:05:55,0.36770224244276556,0.08122660738577986
0 days 07:06:00,0.36881743261663513,0.08122660738577986
0 days 07:06:05,0.36770224244276556,0.08122660738577986
0 days 07:06:10,0.36770224244276556,0.08122660738577986
0 days 07:06:15,0.36437686312663425,0.08122660738577986
0 days 07:06:20,0.36272546814900763,0.08121393534208338
0 days 07:06:25,0.36548196787822695,0.08121393534208338
0 days 07:06:30,0.36770224244276556,0.08121393534208338
0 days 07:06:35,0.36492899718253347,0.08121393534208338
0 days 07:06:40,0.3668681683765538,0.08121393534208338
0 days 07:06:45,0.36520631980405116,0.08121393534208338
0 days 07:06:50,0.3655087812423957,0.08121393534208338
0 days 07:06:55,0.368259415392125,0.08121393534208338
0 days 07:07:00,0.3652054825303802,0.08121393534208338
0 days 07:07:05,0.36410121378567184,0.08121393534208338
0 days 07:07:10,0.36492899718253347,0.08121393534208338
0 days 07:07:15,0.36993600501034224,0.08121393534208338
0 days 07:07:20,0.36881743261663513,0.08121393534208338
0 days 07:07:25,0.3638255644447093,0.08120126329838666
0 days 07:07:30,0.36548196787822695,0.08120126329838666
0 days 07:07:35,0.3621766680131498,0.08120126329838666
0 days 07:07:40,0.36492899718253347,0.08120126329838666
0 days 07:07:45,0.36770224244276556,0.08120126329838666
0 days 07:07:50,0.34978091326579447,0.0811759192109937
0 days 07:07:55,0.32261262834079696,0.08111255899251105
0 days 07:08:00,0.25602738873415,0.08091614231521531
0 days 07:08:05,0.5200283936904669,0.08051697293877494
0 days 07:08:10,1.2871285716617606,0.08039658852365811
0 days 07:08:15,2.339151658518852,0.08113790307990401
0 days 07:08:20,3.128168962922296,0.08312107791840831
0 days 07:08:25,4.026771992712061,0.08602931194675799
0 days 07:08:30,5.254132208987124,0.0911995057749353
0 days 07:08:35,5.955480893976504,0.09753552762319186
0 days 07:08:40,6.5691609873822685,0.1064946625166263
0 days 07:08:45,6.919835323979502,0.11588464689574211
0 days 07:08:50,7.4020125338476195,0.12670657221256423
0 days 07:08:55,7.577349700225782,0.1368695512571674
0 days 07:09:00,7.971858322928217,0.14805896584118827
0 days 07:09:05,8.191029778999944,0.15799384809925401
0 days 07:09:10,8.585538398158214,0.16862569276062844
0 days 07:09:15,8.98004701504287,0.17957433851441543
0 days 07:09:20,9.418389920030478,0.18973731755901857
0 days 07:09:25,9.812898532113628,0.2006479471817161
0 days 07:09:30,10.44849573566304,0.21236325157914218
0 days 07:09:35,11.259430090493108,0.22914737345517325
0 days 07:09:40,11.741607269833466,0.2430422693683996
0 days 07:09:45,12.289535878739503,0.26257622472657427
0 days 07:09:50,12.881298771499353,0.2816856666209154
0 days 07:09:55,12.793630195127857,0.3031267645554148
0 days 07:10:00,10.11973856219466,0.32717830349139604
0 days 07:10:05,8.673206979884494,0.3461736969924688
0 days 07:10:10,8.629372689035392,0.36333164415754704
0 days 07:10:15,9.418389920030478,0.37548413406250275
0 days 07:10:20,10.11973856219466,0.3868002690834887
0 days 07:10:25,10.426578590895137,0.39493572113665004
0 days 07:10:30,9.988235692333355,0.4016772483831946
0 days 07:10:35,9.549892790981076,0.4068854583424613
0 days 07:10:40,9.374555629657674,0.41408317916208087
0 days 07:10:45,9.506058500692172,0.4226494807009234
0 days 07:10:50,9.681395661680073,0.43083562092887046
0 days 07:10:55,9.83481567717425,0.43883168050137006
0 days 07:11:00,10.032069982315022,0.4464982669377604
0 days 07:11:05,9.988235692333355,0.45495052008333436
0 days 07:11:10,9.812898532127587,0.46186945594163054
0 days 07:11:15,9.76906424199238,0.47195006670220635
0 days 07:11:20,9.659478516577543,0.48080148922422067
0 days 07:11:25,9.637561371475012,0.4889496133210781
0 days 07:11:30,9.681395661680073,0.49828890952540816
0 days 07:11:35,9.812898532127587,0.5063990174911763
0 days 07:11:40,9.812898532127587,0.5149526469863224
0 days 07:11:45,9.856732822220913,0.5228219861218569
0 days 07:11:50,9.769064242006346,0.5316544005783261
0 days 07:11:55,9.812898532127587,0.5397264924130049
0 days 07:12:00,9.812898532127587,0.5486095950442604
0 days 07:12:05,9.725229951857173,0.5568971116217798
0 days 07:12:10,9.725229951857173,0.5660716712580549
0 days 07:12:15,9.769064242006346,0.5742451394423056
0 days 07:12:20,9.769064242006346,0.5829635055055064
0 days 07:12:25,9.747147096931759,0.5908962048595233
0 days 07:12:30,9.747147096931759,0.5987592079732096
0 days 07:12:35,9.769064242006346,0.6074015417742312
0 days 07:12:40,9.725229951857173,0.6142507813921964
0 days 07:12:45,9.769064242006346,0.6233873248973822
0 days 07:12:50,9.74714709690383,0.6314404086665163
0 days 07:12:55,9.681395661680073,0.6386444655079836
0 days 07:13:00,9.769064242006346,0.6470840466098611
0 days 07:13:05,9.637561371475012,0.6544084878664455
0 days 07:13:10,9.769064242006346,0.6626833324002683
0 days 07:13:15,9.812898532127587,0.6701598381812107
0 days 07:13:20,9.856732822220913,0.6785107149772128
0 days 07:13:25,9.812898532127587,0.6858478282774937
0 days 07:13:30,9.725229951857173,0.6941987050734955
0 days 07:13:35,9.725229951857173,0.7016498667670449
0 days 07:13:40,9.681395661680073,0.7098360069949923
0 days 07:13:45,9.725229951857173,0.7169323514650394
0 days 07:13:50,9.769064242006346,0.724928411037539
0 days 07:13:55,9.812898532113628,0.7320374275512828
0 days 07:14:00,9.790981387066967,0.7390767478246956
0 days 07:14:05,9.747147096931759,0.7468573826543542
0 days 07:14:10,9.725229951857173,0.7536559340975336
0 days 07:14:15,9.681395661680073,0.7606002140432225
0 days 07:14:20,9.593727081242024,0.7682287843485232
0 days 07:14:25,9.593727081242024,0.7749703115950679
0 days 07:14:30,9.725229951857173,0.7821300162835976
0 days 07:14:35,9.637561371475012,0.7886307746999088
0 days 07:14:40,9.637561371475012,0.7957651353010455
0 days 07:14:45,9.681395661680073,0.8021771894114808
0 days 07:14:50,9.812898532127587,0.8092228457067421
0 days 07:14:55,9.725229951857173,0.8158376525163215
0 days 07:15:00,9.812898532127587,0.8233014862535676
0 days 07:15:05,9.725229951857173,0.8308286802092963
0 days 07:15:10,9.681395661666093,0.8367718687029606
0 days 07:15:15,9.725229951843211,0.8441723422217243
0 days 07:15:20,9.681395661680073,0.8515981598278808
0 days 07:15:25,9.790981387066967,0.8581812865282188
0 days 07:15:30,9.769064242006346,0.8646947169882265
0 days 07:15:35,9.725229951843211,0.8716580049994604
0 days 07:15:40,9.681395661680073,0.8773224085318015
0 days 07:15:45,9.681395661680073,0.8843680648270626
0 days 07:15:50,9.681395661680073,0.8913503609038412
0 days 07:15:55,9.812898532127587,0.8974329418781674
0 days 07:16:00,9.769064242006346,0.9043645497801599
0 days 07:16:05,9.812898532127587,0.9105865232351477
0 days 07:16:10,9.812898532127587,0.9174547709186577
0 days 07:16:15,9.769064242006346,0.9234359755434115
0 days 07:16:20,9.812898532127587,0.930316895270618
0 days 07:16:25,9.725229951857173,0.9365388687256058
0 days 07:16:30,9.769064242006346,0.9434451325402052
0 days 07:16:35,9.637561371475012,0.9500979554808746
0 days 07:16:40,9.659478516577543,0.9554772380300441
0 days 07:16:45,9.747147096931759,0.9621554050581063
0 days 07:16:50,9.725229951843211,0.9680859215080744
0 days 07:16:55,9.769064242006346,0.9739213976303185
0 days 07:17:00,9.681395661680073,0.980143371085306
0 days 07:17:05,9.703312806768624,0.9864477128243211
0 days 07:17:10,9.681395661680073,0.9920677642037248
0 days 07:17:15,9.681395661680073,0.9976688075175835
0 days 07:17:20,9.637561371475012,1.0036753562297303
0 days 07:17:25,9.637561371475012,1.0091750231940169
0 days 07:17:30,9.681395661680073,1.0152829482557362
0 days 07:17:35,9.769064242006346,1.020782615220023
0 days 07:17:40,9.856732822220913,1.0267638198447766
0 days 07:17:45,9.769064242006346,1.0323015029401525
0 days 07:17:50,9.681395661680073,1.0384601161766578
0 days 07:17:55,9.725229951857173,1.0439787912064895
0 days 07:18:00,9.747147096931759,1.0494974662363203
0 days 07:18:05,9.812898532127587,1.0560235687400248
0 days 07:18:10,9.747147096931759,1.0608136012573066
0 days 07:18:15,9.747147096931759,1.0667377816854267
0 days 07:18:20,9.790981387066967,1.0720473679942653
0 days 07:18:25,9.856732822220913,1.0771985537568978
0 days 07:18:30,9.725229951857173,1.0825081400657364
0 days 07:18:35,9.812898532127587,1.0884133124283115
0 days 07:18:40,9.725229951857173,1.0942677966161003
0 days 07:18:45,9.769064242006346,1.0993619581820984
0 days 07:18:50,9.769064242006346,1.1051530821514046
0 days 07:18:55,9.769064242006346,1.110323275979582
0 days 07:19:00,9.725229951857173,1.116025695643013
0 days 07:19:05,9.637561371475012,1.121094513121618
0 days 07:19:10,9.637561371475012,1.1264928037363324
0 days 07:19:15,9.769064242006346,1.1313968846468827
0 days 07:19:20,9.725229951857173,1.1367825032179006
0 days 07:19:25,9.747147096931759,1.1415535276696376
0 days 07:19:30,9.659478516577543,1.1461471435096238
0 days 07:19:35,9.856732822220913,1.151387033578132
0 days 07:19:40,9.856732822220913,1.1556385042383117
0 days 07:19:45,9.856732822220913,1.1610748109841156
0 days 07:19:50,9.856732822220913,1.16647310159883
0 days 07:19:55,9.856732822220913,1.1715039029463457
0 days 07:20:00,9.769064242006346,1.1771176183039007
0 days 07:20:05,9.725229951857173,1.1821230755640233
0 days 07:20:10,9.637561371475012,1.1874453339165583
0 days 07:20:15,9.681395661680073,1.1922100223464474
0 days 07:20:20,9.812898532127587,1.1973675441309282
0 days 07:20:25,9.725229951857173,1.202436361609533
0 days 07:20:30,9.769064242006346,1.206960281209188
0 days 07:20:35,9.725229951857173,1.2118263459886496
0 days 07:20:40,9.76906424199238,1.2158053677093545
0 days 07:20:45,9.703312806768624,1.2207601367946908
0 days 07:20:50,9.812898532127587,1.2257022338363306
0 days 07:20:55,9.747147096931759,1.230010728693145
0 days 07:21:00,9.747147096931759,1.234395255812138
0 days 07:21:05,9.769064242006346,1.2391979603731165
0 days 07:21:10,9.812898532127587,1.2434684390988415
0 days 07:21:15,9.725229951857173,1.2476121973876013
0 days 07:21:20,9.769064242006346,1.2523135255990074
0 days 07:21:25,9.725229951857173,1.2565206441062498
0 days 07:21:30,9.769064242006346,1.2611459400554768
0 days 07:21:35,9.725229951857173,1.2651629779072713
0 days 07:21:40,9.681395661680073,1.2697375856817126
0 days 07:21:45,9.725229951857173,1.2738306557956864
0 days 07:21:50,9.812898532127587,1.2783545753953411
0 days 07:21:55,9.769064242006346,1.2824096293782252
0 days 07:22:00,9.681395661680073,1.2867814844535221
0 days 07:22:05,9.725229951857173,1.2907731782179237
0 days 07:22:10,9.725229951857173,1.2947078477856908
0 days 07:22:15,9.747147096931759,1.299060694795443
0 days 07:22:20,9.725229951857173,1.3033058294337747
0 days 07:22:25,9.615644226358517,1.3072278269578457
0 days 07:22:30,9.659478516577543,1.311111808350827
0 days 07:22:35,9.615644226358517,1.3153569429891583
0 days 07:22:40,9.593727081242024,1.3186136582191619
0 days 07:22:45,9.593727081242024,1.3227700885516187
0 days 07:22:50,9.812898532127587,1.3268758307092885
0 days 07:22:55,9.812898532127587,1.3305633954249736
0 days 07:23:00,9.812898532127587,1.3345550891893752
0 days 07:23:05,9.769064242006346,1.338229981861364
0 days 07:23:10,9.769064242006346,1.3423230519753377
0 days 07:23:15,9.593727081242024,1.3460232887347192
0 days 07:23:20,9.549892790981076,1.3500656706739067
0 days 07:23:25,9.549892790981076,1.3538799558265575
0 days 07:23:30,9.549892790981076,1.357276063537223
0 days 07:23:35,9.593727081242024,1.3609636282529078
0 days 07:23:40,9.681395661666093,1.363871862281258
0 days 07:23:45,9.812898532127587,1.3674263705381293
0 days 07:23:50,9.878649967253608,1.3707654540521608
0 days 07:23:55,9.769064242006346,1.3741932418720673
0 days 07:24:00,9.769064242006346,1.3780708872432
0 days 07:24:05,9.812898532127587,1.3815050110849554
0 days 07:24:10,9.725229951857173,1.385408000543481
0 days 07:24:15,9.725229951857173,1.3888801405163254
0 days 07:24:20,9.593727081242024,1.3926564095378864
0 days 07:24:25,9.725229951857173,1.3959891570300693
0 days 07:24:30,9.812898532127587,1.3995373292650926
0 days 07:24:35,9.812898532127587,1.4027940444950968
0 days 07:24:40,9.769064242006346,1.4064055769486028
0 days 07:24:45,9.681395661680073,1.410017109402109
0 days 07:24:50,9.681395661680073,1.4131724482825407
0 days 07:24:55,9.725229951857173,1.4163911473814546
0 days 07:25:00,9.812898532113628,1.4195971744366722
0 days 07:25:05,9.790981387066967,1.4231009945187585
0 days 07:25:10,9.769064242006346,1.426135948984073
0 days 07:25:15,9.637561371475012,1.4292279276460225
0 days 07:25:20,9.637561371475012,1.432624035356688
0 days 07:25:25,9.637561371475012,1.435627309712761
0 days 07:25:30,9.725229951857173,1.438858680855372
0 days 07:25:35,9.725229951857173,1.4418112670366592
0 days 07:25:40,9.812898532127587,1.4450933263540564
0 days 07:25:45,9.856732822220913,1.4483880577151496
0 days 07:25:50,9.769064242006346,1.45136598798383
0 days 07:25:55,9.725229951857173,1.4545973591264407
0 days 07:26:00,9.725229951857173,1.4575879614388179
0 days 07:26:05,9.593727081242024,1.4608700207562149
0 days 07:26:10,9.769064242006346,1.4634741257358481
0 days 07:26:15,9.703312806768624,1.466578776441494
0 days 07:26:20,9.725229951843211,1.4695376986446296
0 days 07:26:25,9.637561371475012,1.4721354676024143
0 days 07:26:30,9.769064242006346,1.4751640860458812
0 days 07:26:35,9.769064242006346,1.4778252152221487
0 days 07:26:40,9.769064242006346,1.4808538336656152
0 days 07:26:45,9.637561371475012,1.4835656510166688
0 days 07:26:50,9.593727081242024,1.4865562533290462
0 days 07:26:55,9.725229951857173,1.4894328072481544
0 days 07:27:00,9.681395661680073,1.4920559202933326
0 days 07:27:05,9.769064242006346,1.4949451462561374
0 days 07:27:10,9.812898532127587,1.4975555872576194
0 days 07:27:15,9.812898532127587,1.500394125045638
0 days 07:27:20,9.769064242006346,1.5030299101345128
0 days 07:27:25,9.747147096931759,1.5056530231796905
0 days 07:27:30,9.703312806768624,1.5084091926836827
0 days 07:27:35,9.659478516577543,1.5111463541221293
0 days 07:27:40,9.769064242006346,1.513661754795887
0 days 07:27:45,9.747147096931759,1.5164876205402094
0 days 07:27:50,9.747147096931759,1.519275470153442
0 days 07:27:55,9.681395661680073,1.5214677337129388
0 days 07:28:00,9.725229951857173,1.5241415349329028
0 days 07:28:05,9.725229951857173,1.5268786963713499
0 days 07:28:10,9.681395661680073,1.5293244008047766
0 days 07:28:15,9.681395661680073,1.5319982020247407
0 days 07:28:20,9.725229951857173,1.5343171860212028
0 days 07:28:25,9.681395661680073,1.536914954978988
0 days 07:28:30,9.681395661680073,1.53923393897545
0 days 07:28:35,9.725229951857173,1.541793691802145
0 days 07:28:40,9.725229951857173,1.5439669472960973
0 days 07:28:45,9.681395661680073,1.5463176114018
0 days 07:28:50,9.725229951857173,1.5491054610150332
0 days 07:28:55,9.637561371475012,1.5511203159627787
0 days 07:29:00,9.769064242006346,1.553635716636536
0 days 07:29:05,9.681395661680073,1.5558279801960333
0 days 07:29:10,9.769064242006346,1.5580645959084676
0 days 07:29:15,9.681395661680073,1.5602822035553576
0 days 07:29:20,9.681395661680073,1.5627025639013912
0 days 07:29:25,9.637561371475012,1.565046891985246
0 days 07:29:30,9.681395661680073,1.567188467369957
0 days 07:29:35,9.769064242006346,1.569545467497508
0 days 07:29:40,9.856732822220913,1.5716870428822192
0 days 07:29:45,9.769064242006346,1.5740313709660738
0 days 07:29:50,9.769064242006346,1.576210962481874
0 days 07:29:55,9.812898532127587,1.5783905539976741
0 days 07:30:00,9.790981387066967,1.58080457832186
0 days 07:30:05,9.769064242006346,1.5831425703838666
0 days 07:30:10,9.747147096931759,1.585277809746729
